Date,ticker,ISIN,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr,Open,High,Low,Close,Adj Close,Volume
2017-08-22,BA,GB0002634946,3969.0,2375.0,0.3266,0.0282,0.0234,0.0061,0.0071,0.0766,0.0166,0.0131,0.0010,0.0138,0.0400,0.0341,0.0101,0.0030,0.0762,0.0274,0.0202,0.0013,0.0227,236.16000400000001,239.88999900000002,236.11000099999998,239.75,236.11880499999998,2915700.0
2017-08-23,BA,GB0002634946,6533.0,4455.0,0.4232,0.0205,0.0213,0.0008,0.0098,0.0219,0.0274,0.0069,0.0147,0.0104,0.0222,0.0247,0.0011,0.0108,0.0231,0.0292,0.0022,0.0166,0.0126,239.36000099999998,239.36000099999998,237.190002,238.08999599999999,234.483948,2518300.0
2017-08-24,BA,GB0002634946,3626.0,2537.0,0.2628,0.0146,0.0182,0.0000,0.0077,0.0213,0.0339,0.0055,0.0179,0.0138,0.0162,0.0225,0.0000,0.0094,0.0225,0.0366,0.0015,0.0225,0.0162,238.520004,238.899994,236.600006,238.74000499999997,235.1241,2553100.0
2017-08-25,BA,GB0002634946,6922.0,4293.0,0.3406,0.0208,0.0218,0.0000,0.0143,0.0315,0.0140,0.0025,0.0076,0.0116,0.0205,0.0217,0.0000,0.0177,0.0364,0.0170,0.0016,0.0086,0.0133,239.0,239.08999599999999,235.600006,235.88999900000002,232.31727599999996,2270300.0
2017-08-28,BA,GB0002634946,4661.0,3582.0,0.0451,0.0171,0.0297,0.0015,0.0081,0.0228,0.0176,0.0046,0.0091,0.008,0.019,0.0316,0.0011,0.0063,0.0229,0.0232,0.005,0.0138,0.0093,236.22000099999997,237.55000299999998,234.61000099999998,237.17999300000002,233.587738,2395000.0
2017-08-29,BA,GB0002634946,1823.0,1065.0,0.1797,0.0214,0.0230,0.0060,0.0088,0.0538,0.0120,0.0170,0.0044,0.0061,0.0272,0.0169,0.0038,0.0094,0.0394,0.0179,0.0131,0.0075,0.0075,237.210007,241.169998,236.080002,240.49000499999997,236.84761,3535500.0
2017-08-30,BA,GB0002634946,176.0,147.0,0.1051,0.0114,0.0227,0.0057,0.0170,0.0227,0.0227,0.0227,0.0000,0.0227,0.0136,0.0272,0.0068,0.0136,0.0272,0.0204,0.0204,0.0000,0.0272,240.99000499999997,241.440002,239.0,240.460007,236.818085,2801100.0
2017-08-31,BA,GB0002634946,2792.0,1738.0,0.1988,0.0100,0.0249,0.0061,0.0049,0.0103,0.0139,0.0103,0.0127,0.0066,0.0089,0.0253,0.0030,0.0066,0.0105,0.0181,0.0090,0.0136,0.0075,241.0,241.100006,238.41000400000001,239.66000400000001,236.030182,3075800.0
2017-09-01,BA,GB0002634946,403.0,324.0,0.1275,0.0192,0.0535,0.0055,0.0000,0.0178,0.0282,0.0083,0.0162,0.0068,0.0171,0.0546,0.0068,0.0000,0.0188,0.0283,0.0034,0.0167,0.0052,239.66000400000001,242.52999900000003,239.169998,240.330002,236.690018,3270700.0
2017-09-05,BA,GB0002634946,8257.0,5039.0,0.5499,0.0099,0.0415,0.0081,0.0167,0.011,0.0109,0.0144,0.0090,0.006,0.0144,0.0388,0.009,0.0132,0.0122,0.012,0.0091,0.0103,0.0074,240.30000299999998,240.36000099999998,236.229996,237.0,233.410461,3866600.0
2017-09-06,BA,GB0002634946,5707.0,3798.0,0.6070,0.0152,0.0249,0.0036,0.0083,0.0256,0.0186,0.0105,0.0114,0.0086,0.0167,0.0241,0.0038,0.0061,0.0207,0.0188,0.0101,0.0099,0.0100,237.52999900000003,237.86000099999998,234.33999599999999,234.61999500000002,231.066498,4252700.0
2017-09-07,BA,GB0002634946,4344.0,2952.0,0.4071,0.0129,0.0182,0.0048,0.0074,0.0069,0.0171,0.0087,0.0085,0.0095,0.0149,0.0139,0.0047,0.0065,0.0071,0.0213,0.0105,0.0105,0.0105,234.75,236.539993,234.289993,236.309998,232.730911,2994500.0
2017-09-08,BA,GB0002634946,1084.0,671.0,0.0581,0.0138,0.0092,0.0028,0.0028,0.0055,0.0203,0.0120,0.0083,0.0111,0.0164,0.0089,0.0045,0.0015,0.0030,0.0268,0.0134,0.0104,0.0149,235.75,239.38999900000002,235.210007,238.77999900000003,235.163498,3404200.0
2017-09-11,BA,GB0002634946,2748.0,1956.0,0.2214,0.0117,0.0165,0.0,0.0119,0.0256,0.0127,0.0192,0.0052,0.0088,0.0159,0.0163,0.0,0.0122,0.0278,0.0154,0.017,0.0071,0.0108,239.5,241.850006,239.309998,240.58999599999999,236.94609100000002,3628100.0
2017-09-12,BA,GB0002634946,3692.0,2375.0,0.3824,0.0160,0.0146,0.0005,0.0065,0.0146,0.0157,0.0062,0.0084,0.0065,0.0206,0.0126,0.0000,0.0063,0.0118,0.0219,0.0046,0.0114,0.0097,240.58999599999999,241.710007,238.94999700000002,240.580002,236.93624900000003,2702700.0
2017-09-13,BA,GB0002634946,4442.0,2711.0,0.4391,0.0106,0.0202,0.0009,0.0061,0.0142,0.0155,0.0067,0.0075,0.0084,0.0144,0.0129,0.0000,0.0048,0.0140,0.0220,0.0059,0.0088,0.0125,240.0,243.479996,237.08999599999999,241.92999300000002,238.26577799999998,4529100.0
2017-09-14,BA,GB0002634946,3774.0,2503.0,0.4705,0.0081,0.0170,0.0005,0.0076,0.0163,0.0164,0.0056,0.0062,0.0093,0.0102,0.0151,0.0008,0.0054,0.0150,0.0216,0.0066,0.0081,0.0142,243.0,245.61000099999998,242.5,245.229996,241.51580800000002,4995200.0
