Date,ticker,ISIN,totalwrds,partwrds,RVT,positivescore,negativescore,fearscore,findownscore,finupscore,finhypescore,finvolatilescore,certaintyscore,uncertaintyscore,positivePartscr,negativePartscr,fearPartscr,findownPartscr,finupPartscr,finhypePartscr,finvolatilePartscr,certaintyPartscr,uncertaintyPartscr,Open,High,Low,Close,Adj Close,Volume
2017-06-05,WMT,US9311421039,1097.0,785.0,0.1870,0.042,0.0182,0.0009,0.0091,0.0356,0.0320,0.0102,0.0038,0.0182,0.0421,0.0191,0.0013,0.0076,0.0369,0.0216,0.0128,0.0025,0.014,79.599998,80.470001,79.480003,80.260002,78.376183,10145700.0
2017-06-06,WMT,US9311421039,6746.0,3006.0,0.3948,0.0121,0.0184,0.0018,0.0111,0.0179,0.0136,0.0074,0.0107,0.0070,0.0053,0.0206,0.0007,0.0150,0.0133,0.0140,0.0057,0.0103,0.0083,79.43,79.559998,78.260002,78.93,77.077415,11525900.0
2017-06-07,WMT,US9311421039,3836.0,1838.0,0.2204,0.0075,0.0159,0.0016,0.0076,0.0086,0.0225,0.0068,0.0107,0.0104,0.0076,0.0147,0.0022,0.0103,0.0125,0.0174,0.0098,0.0060,0.0103,79.08000200000001,79.5,78.730003,79.150002,77.292244,8511200.0
2017-06-08,WMT,US9311421039,1238.0,828.0,0.1946,0.0089,0.0081,0.0008,0.0000,0.0049,0.0170,0.0016,0.0105,0.0105,0.0096,0.0060,0.0000,0.0000,0.0048,0.0205,0.0024,0.0121,0.0109,79.150002,80.129997,78.230003,78.93,77.077415,10907600.0
2017-06-09,WMT,US9311421039,1090.0,425.0,0.1662,0.0110,0.0183,0.0000,0.0055,0.0147,0.0175,0.0064,0.0073,0.0138,0.0118,0.0165,0.0000,0.0094,0.0188,0.0165,0.0071,0.0094,0.0071,79.029999,79.559998,78.720001,79.41999799999999,77.555908,9405100.0
2017-06-12,WMT,US9311421039,1848.0,593.0,0.2039,0.0081,0.0184,0.0016,0.013,0.0265,0.0000,0.0000,0.0000,0.0113,0.0,0.0017,0.0,0.0,0.0101,0.0,0.0051,0.0,0.0,79.400002,80.370003,78.839996,79.239998,77.380135,10410600.0
2017-06-14,WMT,US9311421039,886.0,639.0,0.1695,0.0135,0.0135,0.0000,0.0079,0.0215,0.0056,0.0068,0.0045,0.0045,0.0109,0.0094,0.0000,0.0016,0.0140,0.0032,0.0063,0.0047,0.0047,79.519997,80.040001,79.260002,79.900002,78.02464300000001,5006500.0
2017-06-15,WMT,US9311421039,5280.0,2749.0,0.3185,0.0073,0.0135,0.0006,0.0104,0.0133,0.0148,0.0070,0.0115,0.0101,0.0060,0.0112,0.0003,0.0071,0.0137,0.0149,0.0033,0.0114,0.0095,79.18,79.300003,77.760002,78.910004,77.057877,11297200.0
2017-06-16,WMT,US9311421039,10248.0,4659.0,0.4610,0.0143,0.0296,0.0014,0.0192,0.0183,0.0104,0.0118,0.0051,0.0072,0.0118,0.0229,0.0008,0.0155,0.0185,0.0069,0.0084,0.0048,0.0075,73.949997,75.5,73.290001,75.239998,73.47402199999999,56233000.0
2017-06-19,WMT,US9311421039,16083.0,6238.0,0.3826,0.0167,0.0209,0.0013,0.015,0.0165,0.0198,0.0076,0.0135,0.0101,0.0173,0.0173,0.0011,0.012,0.019,0.0166,0.0093,0.0084,0.0123,75.379997,76.010002,74.519997,75.5,73.727913,16095100.0
