"Date","Index","D12","E12","b/m","tbl","AAA","BAA","lty","ntis","Rfree","infl","ltr","corpr","svar","csp","CRSP_SPvw","CRSP_SPvwx"
"1952-04-01","23.32","1.43","2.38","0.7863990994837557","0.015700000000000002","0.029300000000000003","0.035","0.0254","0.033043561778422506","0.0013074782110530823","0.0037999","0.0171","-0.0004","0.0007196817584399999","0.0038390162","-0.0414","-0.0433"
"1952-05-01","23.86","1.44","2.36","0.7705179888948048","0.0167","0.029300000000000003","0.0349","0.0257","0.03194658732373468","0.0013906991961047932","0.0012634","-0.0033","0.0031","0.0004986053772799999","0.004511025","0.0337","0.0233"
"1952-06-01","24.96","1.45","2.34","0.7387150878728214","0.017","0.0294","0.035","0.0259","0.02767123557760243","0.0014156641411623484","0.0025221","0.0003","0.0016","0.00032130717312000006","0.0044307208","0.0478","0.0458"
"1952-07-01","25.4","1.45","2.3466666666666667","0.7247102589783946","0.0181","0.029500000000000002","0.035","0.0261","0.027783731881642695","0.0015071969411729344","0.0075283","-0.002","0.0016","0.0003431815088000001","0.0041125604","0.0191","0.0177"
"1952-08-01","25.03","1.45","2.3533333333333335","0.7366201279813844","0.0183","0.0294","0.0351","0.0267","0.02791643901035877","0.0015238383683422215","0.0012492","-0.007","0.0063","0.00026866270057","0.003761577","-0.0057","-0.015"
"1952-09-01","24.54","1.45","2.36","0.748678910609364","0.0171","0.029500000000000002","0.0352","0.0277","0.030943053693622904","0.001423985651017199","-0.0012492","-0.013","-0.0018","0.00042456912717000003","0.0035043688","-0.0181","-0.0201"
"1952-10-01","24.52","1.4366666666666665","2.3733333333333335","0.7525164357612449","0.0174","0.0301","0.0354","0.0269","0.02985283618822525","0.0014489497651044385","0.0012492","0.0148","0.0039","0.0010000694354799998","0.0035754811","0.0003","-0.0012"
"1952-11-01","25.66","1.4233333333333333","2.386666666666667","0.7142353521821898","0.018500000000000003","0.0298","0.0353","0.0272","0.026519907754550525","0.001540479518579019","0.0","-0.0015","0.0108","0.0004427249239","0.0035423516","0.0614","0.0482"
"1952-12-01","26.57","1.41","2.4","0.6940733127783488","0.0209","0.0297","0.0351","0.0279","0.02642572389670278","0.0017401517240395157","-0.0012492","-0.0086","-0.0091","0.0002723020981","0.0034459187","0.0382","0.0357"
"1953-01-01","26.38","1.41","2.41","0.6991752079235256","0.0196","0.0302","0.0351","0.0279","0.025802934624358627","0.0016320008951243388","-0.0025031","0.0012","-0.008","0.00041575900556999995","0.0033213634","-0.0062","-0.0068"
"1953-02-01","25.9","1.41","2.42","0.7127027122102227","0.0197","0.030699999999999998","0.0353","0.0287","0.026367740803510422","0.0016403206049329631","-0.0050251","-0.0087","-0.004","0.00049600766794","0.0031140907","-0.0075","-0.0178"
"1953-03-01","25.29","1.41","2.43","0.7624968735484332","0.020099999999999996","0.031200000000000002","0.035699999999999996","0.0294","0.023785718253925885","0.0016735987520088017","0.0025157","-0.0088","-0.0033","0.0006809486249800001","0.0028973121","-0.0223","-0.0244"
"1953-04-01","24.62","1.4133333333333333","2.4566666666666666","0.7767060964513194","0.0219","0.0323","0.0365","0.0303","0.02603887371108278","0.001823336710860951","0.0012555","-0.0105","-0.0248","0.0012425837898699997","0.0033969102","-0.0253","-0.0268"
"1953-05-01","24.54","1.4166666666666665","2.4833333333333334","0.783752019979433","0.0216","0.0334","0.0378","0.0314","0.02702459800421374","0.0017983819413793973","0.0025063","-0.0148","-0.003","0.00054604848647","0.0028534772","0.0074","-0.0027"
"1953-06-01","24.14","1.42","2.51","0.7954969059867293","0.021099999999999997","0.034","0.038599999999999995","0.0301","0.02722848120168336","0.0017567892749922867","0.0037477","0.0223","0.0109","0.0010452645905999999","0.0028537844","-0.0143","-0.0163"
"1953-07-01","24.75","1.42","2.523333333333333","0.7749291887573535","0.0204","0.032799999999999996","0.038599999999999995","0.0301","0.025882997015894967","0.001698556635581512","0.0024907","0.0039","0.0177","0.00056437625798","0.0025605978","0.0262","0.0248"
"1953-08-01","23.32","1.42","2.5366666666666666","0.8169359160860576","0.0204","0.032400000000000005","0.0385","0.0303","0.02775217540776318","0.001698556635581512","0.0024845","-0.0008","-0.0085","0.00065192324586","0.0024851686","-0.05","-0.06"
"1953-09-01","23.35","1.42","2.55","0.8082108771398273","0.0179","0.0329","0.0388","0.0284","0.025540235474649727","0.0014905552370621622","0.0012399","0.0299","0.0253","0.001072440533","0.0026094226","0.0022","0.0001"
"1953-10-01","24.54","1.43","2.5366666666666666","0.773721039846271","0.0138","0.0316","0.0382","0.0281","0.024338512505747516","0.001149339256521468","0.0024752","0.0074","0.0227","0.0005715305427299999","0.0026167199","0.0509","0.0497"
"1953-11-01","24.76","1.44","2.5233333333333334","0.7584319579201763","0.0144","0.0311","0.0375","0.0286","0.02543866892412231","0.001199280575482187","-0.0037152","-0.0049","-0.0073","0.00044759823214000005","0.0028678282","0.0238","0.0099"
"1953-12-01","24.81","1.45","2.51","0.7597009611961553","0.016","0.0313","0.0374","0.0274","0.02455225999800715","0.0013324452337786948","-0.0012415","0.0206","0.0172","0.00040459683224","0.0027933096","0.0018","-0.0011"
"1954-01-01","26.08","1.4566666666666666","2.5233333333333334","0.7298471219945963","0.0118","0.030600000000000002","0.0371","0.0291","0.023211535499177864","0.0009828501778204534","0.0024814","0.0089","0.0124","0.00048187778251","0.0025728274","0.0534","0.0525"
"1954-02-01","26.15","1.4633333333333334","2.536666666666667","0.7245195898689482","0.0097","0.029500000000000002","0.0361","0.0279","0.022438261865645955","0.0008080068078934946","-0.0012399","0.024","0.0198","0.00034337072108000003","0.00259655","0.0129","0.0023"
"1954-03-01","26.94","1.47","2.55","0.8049158182596949","0.0103","0.0286","0.0351","0.0278","0.021990538824217438","0.0008579651759306351","-0.0012415","0.0058","0.0039","0.0003494683682699999","0.002326738","0.0307","0.0286"
"1954-04-01","28.26","1.4633333333333334","2.5733333333333337","0.7650393010365454","0.0097","0.0285","0.0347","0.0273","0.020862471358087872","0.0008080068078934946","-0.0024876","0.0104","-0.0034","0.00074448329804","0.0025692037","0.0481","0.0469"
"1954-05-01","29.19","1.4566666666666666","2.5966666666666667","0.7459769763962258","0.0076","0.0288","0.0347","0.0279","0.01848355443680615","0.0006331328624165183","0.003729","-0.0087","-0.0042","0.00046674652739000003","0.0023611898","0.0428","0.0336"
"1954-06-01","29.21","1.45","2.62","0.7324678439720566","0.0064","0.028999999999999998","0.0349","0.0272","0.018296141571728215","0.0005331911616587351","0.0012399","0.0163","0.0063","0.00092508491842","0.0018383463","0.0024","0.0005"
"1954-07-01","30.88","1.4566666666666666","2.6233333333333335","0.7021729133134054","0.0072","0.028900000000000002","0.035","0.0266","0.017688782531584926","0.0005998200719675495","0.0","0.0134","0.004","0.0006115318488299999","0.002042287","0.0587","0.0577"
"1954-08-01","29.83","1.4633333333333334","2.6266666666666665","0.7275163787969029","0.0092","0.0287","0.0349","0.0269","0.017581945143953448","0.0007663729279012522","-0.0012399","-0.0036","0.0018","0.00116060922289","0.0019820372","-0.0259","-0.0348"
"1954-09-01","32.31","1.47","2.63","0.6777451034788882","0.0101","0.028900000000000002","0.0347","0.0271","0.016907678786165378","0.0008413126638987013","-0.0024845","-0.001","0.004","0.00070928276676","0.0022077679","0.0826","0.081"
"1954-10-01","31.68","1.4933333333333334","2.6766666666666663","0.6937581643664452","0.0098","0.0287","0.0346","0.0271","0.017593443526619713","0.0008163333758904332","-0.0024907","0.0006","0.004","0.0005122746779","0.0029143838","-0.0179","-0.0187"
"1954-11-01","34.24","1.5166666666666666","2.723333333333333","0.6316415440701193","0.009300000000000001","0.028900000000000002","0.0345","0.0274","0.014216111782307736","0.0007746998425712968","0.0012461","-0.0025","0.0025","0.00120833891743","0.0033198161","0.0958","0.0827"
"1954-12-01","35.98","1.54","2.77","0.604119785355721","0.0115","0.028999999999999998","0.0345","0.0272","0.025978578830083983","0.0009578744251124661","-0.0024938","0.0064","0.0017","0.0008789169232199999","0.0028454745","0.0542","0.0523"
"1955-01-01","36.63","1.5466666666666666","2.833333333333333","0.5975588875571755","0.012199999999999999","0.029300000000000003","0.0345","0.0286","0.02529413345131874","0.0010161502111235602","0.0","-0.0241","-0.0097","0.00251838609938","0.0027903739","0.0181","0.0176"
"1955-02-01","36.76","1.5533333333333335","2.896666666666667","0.5931483235001336","0.011699999999999999","0.029300000000000003","0.0347","0.0292","0.026982119063044586","0.0009745249962273272","0.0","-0.0078","-0.0063","0.0006959061600100001","0.0024695423","0.0135","0.0055"
"1955-03-01","36.58","1.56","2.96","0.6077617769099342","0.0128","0.0302","0.0348","0.0288","0.026950742850434122","0.0010660981819977334","0.0","0.0087","0.0092","0.0024780668443599996","0.0028220555","-0.0022","-0.0038"
"1955-04-01","37.96","1.5633333333333335","3.046666666666667","0.5849876659227065","0.0159","0.0301","0.0349","0.029","0.02539971399513743","0.0013241229621313232","0.0","0.0001","-0.0001","0.00063558745096","0.0012310804","0.0398","0.0388"
"1955-05-01","37.91","1.5666666666666667","3.1333333333333337","0.586075413077249","0.014499999999999999","0.0304","0.035","0.0287","0.024373706445041977","0.001207603886162124","0.0","0.0073","-0.0018","0.0007088124222999999","0.0014133625","0.0064","-0.0011"
"1955-06-01","41.03","1.57","3.22","0.5516416323275289","0.0141","0.0305","0.0351","0.0293","0.024390767020944962","0.001174310227768634","0.0","-0.0076","0.0029","0.0006633295681799998","0.00045419824","0.0814","0.08"
"1955-07-01","43.52","1.5866666666666667","3.2933333333333334","0.5345068154985511","0.016","0.030600000000000002","0.0352","0.03","0.023820594045019638","0.0013324452337786948","0.0037383","-0.0102","-0.0041","0.0021927164695200005","0.00064126365","0.0577","0.0571"
"1955-08-01","43.18","1.6033333333333335","3.3666666666666667","0.5318467256183519","0.019","0.0311","0.0356","0.0301","0.025742362845073637","0.0015820811826514106","-0.0024907","0.0004","-0.0038","0.0011424188583400003","0.00057374836","-0.0006","-0.0083"
"1955-09-01","43.67","1.62","3.44","0.5336247910505336","0.0207","0.0313","0.0359","0.0298","0.024774610416945588","0.0017235138962738159","0.0037337","0.0073","0.0076","0.00577504592111","0.00020638789","0.0113","0.0101"
"1955-10-01","42.34","1.6266666666666667","3.5","0.547409149866995","0.0223","0.031","0.0359","0.0292","0.02424086818559015","0.0018566087681584995","0.0","0.0144","0.0078","0.00268321169783","0.00063240877","-0.0304","-0.031"
"1955-11-01","45.51","1.6333333333333333","3.56","0.5152505897446509","0.022400000000000003","0.031","0.0358","0.0295","0.025189436881529356","0.0018649266095124137","0.0012415","-0.0045","-0.003","0.00197814515323","0.00037276775","0.0878","0.0751"
"1955-12-01","45.48","1.64","3.62","0.5098280098280098","0.0254","0.0315","0.0362","0.0295","0.02524510427758901","0.0021144296838530143","-0.0024845","0.0037","0.0063","0.0004752796407099999","0.00024379918","-0.0003","-0.0017"
"1956-01-01","43.82","1.67","3.6433333333333335","0.5289544122020648","0.0241","0.0311","0.036000000000000004","0.0292","0.026417921298579925","0.0020063193280230214","-0.0012446","0.0083","0.0104","0.0011858772089799999","-0.00039753293","-0.035","-0.0362"
"1956-02-01","45.34","1.7","3.6666666666666665","0.5148351080326683","0.0232","0.0308","0.0358","0.0293","0.024183983459709322","0.0019314668497472248","0.0","-0.0002","0.0026","0.0011200982098600002","0.0003637531","0.0414","0.0345"
"1956-03-01","48.48","1.73","3.69","0.5310771996326619","0.0225","0.031","0.036000000000000004","0.0303","0.026654930784803705","0.0018732443816804189","0.0012446","-0.0149","-0.0146","0.00104527868748","0.00074149788","0.0704","0.0693"
"1956-04-01","48.38","1.7533333333333334","3.66","0.5266217158800279","0.026000000000000002","0.032400000000000005","0.0368","0.0311","0.026166231767312635","0.002164322829376607","0.001243","-0.0113","-0.0115","0.00081908608044","0.0004518148","-0.0006","-0.0014"
"1956-05-01","45.2","1.7766666666666666","3.63","0.568559774082209","0.026099999999999998","0.032799999999999996","0.0373","0.0299","0.029105817138918775","0.0021726381116181767","0.0049566","0.0225","0.0052","0.00183025038738","0.00050480841","-0.0584","-0.066"
"1956-06-01","46.97","1.8","3.6","0.5515645927188604","0.024900000000000002","0.0326","0.037599999999999995","0.0299","0.025460547821250703","0.002072850160930419","0.0061614","0.0027","-0.0018","0.0011274486497400002","0.00093993644","0.0389","0.0378"
"1956-07-01","49.39","1.8133333333333335","3.5533333333333332","0.5249029566829533","0.0231","0.032799999999999996","0.038","0.0313","0.024618570510281438","0.0019231495618483602","0.007344","-0.0209","-0.0093","0.00050009103146","0.0010155226","0.0514","0.0506"
"1956-08-01","47.51","1.8266666666666667","3.506666666666667","0.5413911242132101","0.026000000000000002","0.034300000000000004","0.0393","0.0325","0.023647770463328135","0.002164322829376607","-0.0012203","-0.0187","-0.0208","0.0012558767196100002","0.0010104698","-0.0328","-0.04"
"1956-09-01","45.35","1.84","3.46","0.5719095213045766","0.028399999999999998","0.0356","0.0407","0.0324","0.029129906415691496","0.0023638705219371026","0.0012203","0.005","0.0012","0.0007655474120300001","0.0013593543","-0.044","-0.0451"
"1956-10-01","45.58","1.8066666666666666","3.4433333333333334","0.5664270084401375","0.028999999999999998","0.0359","0.0417","0.0329","0.02918481916003828","0.002413751223935296","0.006079","-0.0054","-0.0105","0.0015767900652599997","0.0012720931","0.0067","0.0053"
"1956-11-01","45.08","1.7733333333333334","3.4266666666666667","0.5748974152882949","0.029900000000000003","0.0369","0.0424","0.0333","0.026838823539242666","0.0024885676120841903","0.0","-0.0057","-0.0126","0.0017526758833900002","0.0015415947","-0.0019","-0.0112"
"1956-12-01","46.67","1.74","3.41","0.5441768274370833","0.0321","0.0375","0.0437","0.0345","0.025968700995852984","0.002671428555158865","0.0024213","-0.0179","-0.0082","0.00098762868345","0.00096984129","0.0363","0.0344"
"1957-01-01","44.72","1.7366666666666666","3.4066666666666667","0.5672426746806912","0.0311","0.0377","0.0449","0.0328","0.027643814225213982","0.002588314089869608","0.0012085","0.0346","0.0197","0.0009116290932499998","0.0007385817","-0.0403","-0.0416"
"1957-02-01","43.26","1.7333333333333334","3.4033333333333338","0.584994188799449","0.031","0.036699999999999997","0.0447","0.0328","0.029769246488728876","0.0025800022633871954","0.0036166","0.0025","0.0093","0.0010313695349699998","0.00082731425","-0.0249","-0.0328"
"1957-03-01","44.11","1.73","3.4","0.5998188749183885","0.0308","0.0366","0.0443","0.0331","0.026252373051082373","0.00256337840316012","0.0024038","-0.0024","0.005","0.0003849691598000001","0.0010540988","0.0238","0.0207"
"1957-04-01","45.74","1.73","3.406666666666667","0.5760983898373655","0.030699999999999998","0.036699999999999997","0.0444","0.0345","0.027084318727640423","0.0025550663694133826","0.003595","-0.0222","-0.0066","0.00028435618498000005","0.0021421117","0.0464","0.0451"
"1957-05-01","47.43","1.73","3.4133333333333336","0.5640385796050937","0.030600000000000002","0.0374","0.0452","0.0348","0.028589250045847586","0.002546754266575944","0.0023895","-0.0023","-0.0075","0.0004899748660300001","0.0024221896","0.0387","0.0331"
"1957-06-01","47.37","1.73","3.42","0.5658765324166981","0.0329","0.0391","0.0463","0.0361","0.030350990396159343","0.00273791515397828","0.0059489","-0.018","-0.0322","0.00050226664351","0.0021760295","-0.0008","-0.0037"
"1957-07-01","47.91","1.74","3.436666666666667","0.560056634940612","0.0316","0.039900000000000005","0.0473","0.0365","0.032139270555442315","0.002629872186015918","0.0047337","-0.0041","-0.011","0.0005792108977899999","0.0016312095","0.0097","0.0081"
"1957-08-01","45.22","1.75","3.453333333333333","0.5880045421699185","0.0337","0.040999999999999995","0.0482","0.0367","0.035635293212082524","0.002804397332623753","0.0011799","0.0002","-0.0009","0.0021516106673599997","0.0013495821","-0.0489","-0.0541"
"1957-09-01","42.42","1.76","3.47","0.6241507779969319","0.0353","0.0412","0.0493","0.0364","0.03411009375912244","0.0029373484317435023","0.0011786","0.0076","0.0095","0.0015960305502400003","0.0011169848","-0.0579","-0.0607"
"1957-10-01","41.06","1.77","3.4366666666666665","0.645746417558498","0.0358","0.040999999999999995","0.0499","0.0369","0.03819797895297664","0.0029788920255196505","0.0","-0.005","0.0023","0.004605280723549998","0.001123013","-0.0386","-0.0403"
"1957-11-01","41.72","1.78","3.4033333333333333","0.6330717762909285","0.0331","0.0408","0.0509","0.034","0.040755163658306365","0.0027545361130081073","0.0035273","0.0533","0.0311","0.00330378915662","0.00080408554","0.0236","0.0163"
"1957-12-01","39.99","1.79","3.37","0.6536757786499575","0.0304","0.0381","0.050300000000000004","0.0323","0.03465249582245668","0.0025301298536250343","0.0","0.0307","0.0685","0.00126244482142","0.0006679271","-0.0375","-0.0411"
"1958-01-01","41.7","1.7833333333333334","3.2933333333333334","0.6328607617439226","0.024399999999999998","0.036000000000000004","0.0483","0.033","0.029838173565507456","0.002031268909079209","0.0058514","-0.0084","0.0099","0.0007500461182700002","0.00029026727","0.0459","0.0447"
"1958-02-01","40.84","1.7766666666666666","3.216666666666667","0.6473904346244772","0.015300000000000001","0.0359","0.0466","0.0325","0.027649149770106546","0.0012741878777305492","0.0011662","0.01","-0.0008","0.00071996693076","0.00063030591","-0.014","-0.0202"
"1958-03-01","42.1","1.77","3.14","0.6685916375682693","0.013000000000000001","0.0363","0.046799999999999994","0.0321","0.028763281305552606","0.0010827469512377393","0.0069687","0.0102","-0.0046","0.00051982182932","0.00018732113","0.0331","0.0298"
"1958-04-01","43.44","1.7566666666666666","3.07","0.65524503136928","0.0113","0.036000000000000004","0.0467","0.0311","0.026939563719666316","0.0009412235767512484","0.0023121","0.0186","0.0163","0.0007561236095099998","0.00059178144","0.0334","0.032"
"1958-05-01","44.09","1.7433333333333334","3.0","0.6455586773287227","0.0091","0.035699999999999996","0.0462","0.0313","0.022763656308140163","0.0007580459438933442","0.0","0.0001","0.0031","0.00040041959086","0.00033967296","0.0213","0.0155"
"1958-06-01","45.24","1.73","2.93","0.6246601698105315","0.0083","0.035699999999999996","0.0455","0.0324","0.021255083948884434","0.0006914275755191006","0.0011541","-0.016","-0.0038","0.0006424747688999999","0.00075771817","0.028","0.0249"
"1958-07-01","47.19","1.73","2.9133333333333336","0.5938487842700649","0.0091","0.036699999999999997","0.0453","0.0343","0.016790098879199643","0.0007580459438933442","0.0011527","-0.0278","-0.0153","0.00062550623359","0.00094813929","0.044","0.0425"
"1958-08-01","47.75","1.73","2.8966666666666665","0.5872638263570769","0.0169","0.0385","0.0467","0.0371","0.014886103237043941","0.0014073425620593951","-0.0011527","-0.0435","-0.032","0.0005620269912099999","0.0012465824","0.0179","0.0131"
"1958-09-01","50.06","1.73","2.88","0.5613711966020786","0.024399999999999998","0.0409","0.0487","0.038","0.013849507393254188","0.002031268909079209","0.0","-0.0117","-0.0096","0.0005244740112699999","0.0013977792","0.0508","0.0479"
"1958-10-01","51.33","1.7366666666666666","2.8833333333333333","0.5498692978903574","0.0263","0.041100000000000005","0.0492","0.0374","0.012103187067094533","0.0021892684686722133","0.0","0.0138","0.0107","0.00080134232769","0.0011634523","0.0277","0.0262"
"1958-11-01","52.48","1.7433333333333334","2.8866666666666663","0.535823198076992","0.026699999999999998","0.0409","0.0487","0.0368","0.011411692917482199","0.0022225283530971775","0.0011527","0.012","0.0105","0.0015611836138199999","0.0015285202","0.0285","0.0233"
"1958-12-01","55.21","1.75","2.89","0.511779319797824","0.0277","0.0408","0.048499999999999995","0.0382","0.02348824721075824","0.0023056732247694963","-0.0011527","-0.0181","-0.0058","0.00072980349003","0.0015858124","0.0539","0.0512"
"1959-01-01","55.42","1.7566666666666666","2.963333333333333","0.5028958179001952","0.0282","0.0412","0.0487","0.0408","0.02756634311696232","0.002347243068348212","0.0011527","-0.008","-0.0028","0.0005744219157199999","0.0017223872","0.0064","0.0055"
"1959-02-01","55.41","1.7633333333333334","3.0366666666666666","0.4949461474730737","0.027000000000000003","0.0414","0.0489","0.0402","0.027750979083253184","0.00224747254047937","-0.0011527","0.0117","0.0126","0.0008507037765799999","0.001945027","0.0068","0.0023"
"1959-03-01","55.44","1.77","3.11","0.5168602815309701","0.027999999999999997","0.041299999999999996","0.048499999999999995","0.0403","0.02483264990534871","0.0023306153382822896","0.0","0.0017","-0.0083","0.00048705300703","0.0017683065","0.0032","0.0007"
"1959-04-01","57.59","1.7766666666666666","3.2066666666666666","0.49859719438877753","0.029500000000000002","0.042300000000000004","0.048600000000000004","0.0414","0.024211962362416715","0.002455316575064413","0.0011527","-0.0117","-0.0172","0.0004979547244800001","0.0013570631","0.0401","0.0391"
"1959-05-01","58.68","1.7833333333333334","3.303333333333333","0.48307677969524226","0.028399999999999998","0.0437","0.0496","0.0417","0.025721125496600477","0.0023638705219371026","0.0011514","-0.0005","-0.0114","0.00042571598688","0.0019126436","0.0235","0.0189"
"1959-06-01","58.47","1.79","3.4","0.483219390926041","0.0321","0.0446","0.0504","0.0419","0.02677493052822546","0.002671428555158865","0.0045924","0.001","0.0044","0.00090164400697","0.0019170919","-0.0009","-0.0033"
"1959-07-01","60.51","1.7966666666666666","3.41","0.4608226647700332","0.032","0.0447","0.0508","0.0417","0.026947990003380606","0.0026631174194836284","0.0022883","0.006","0.0089","0.0004757615465500001","0.0015859289","0.0343","0.0333"
"1959-08-01","59.6","1.8033333333333335","3.42","0.4680844659171295","0.0338","0.0443","0.0509","0.0423","0.02798902841537969","0.002812707294190283","-0.0011435","-0.0041","-0.0068","0.0011725615865500001","0.0014395527","-0.0111","-0.0152"
"1959-09-01","56.88","1.81","3.43","0.4923378926038501","0.0404","0.0452","0.0518","0.0429","0.03032663932414419","0.0033610121321788027","0.0034266","-0.0057","-0.0088","0.00166548649433","0.0013970167","-0.0431","-0.0455"
"1959-10-01","57.52","1.8166666666666667","3.4166666666666665","0.48097742035261365","0.0405","0.045700000000000005","0.0528","0.0421","0.0308119689280915","0.00336931746960378","0.0034149","0.015","0.0165","0.0006101259654500001","0.0013316314","0.0125","0.0114"
"1959-11-01","58.28","1.8233333333333335","3.403333333333333","0.47179829485117875","0.0415","0.045599999999999995","0.0526","0.0432","0.029452307320538416","0.0034523670502512338","0.0","-0.0119","0.0135","0.00050003206572","0.0015158997","0.0184","0.013"
"1959-12-01","59.89","1.83","3.39","0.45778379651436646","0.0449","0.0458","0.0528","0.0447","0.02266657146681858","0.003734684044287988","0.0","-0.0159","-0.0096","0.00030655300576000005","0.0009753718","0.0296","0.0269"
"1960-01-01","55.61","1.8666666666666667","3.39","0.499502104012078","0.0435","0.0461","0.053399999999999996","0.0441","0.02192001024056712","0.0036184455227110043","-0.001137","0.0112","0.0107","0.00092056763907","0.00088855224","-0.07","-0.0709"
"1960-02-01","56.12","1.9033333333333333","3.39","0.49355678283501553","0.039599999999999996","0.045599999999999995","0.053399999999999996","0.0429","0.023856497689369975","0.0032945669494301114","0.001137","0.0204","0.0128","0.0011534140531900003","0.00066084815","0.0137","0.0089"
"1960-03-01","55.34","1.94","3.39","0.5497980830049141","0.0331","0.0449","0.0525","0.0411","0.025399289455909323","0.0027545361130081073","0.0","0.0282","0.0191","0.0009282958013900002","0.00036098225","-0.0126","-0.0153"
"1960-04-01","54.37","1.9433333333333334","3.3466666666666667","0.5634036895462855","0.0323","0.044500000000000005","0.052000000000000005","0.0426","0.025373496250934387","0.00268805061928728","0.0056657","-0.017","-0.0022","0.0006472926533800001","0.00012148666","-0.0162","-0.0172"
"1960-05-01","55.83","1.9466666666666665","3.3033333333333332","0.5419664268585132","0.0329","0.0446","0.0528","0.0417","0.024328106902283327","0.00273791515397828","0.0","0.0152","-0.0021","0.00041407786590999995","-3.575882e-05","0.0334","0.0282"
"1960-06-01","56.92","1.95","3.26","0.5291748618525803","0.0246","0.044500000000000005","0.0526","0.0407","0.024180530763944576","0.0020479016173004174","0.0022573","0.0173","0.0141","0.00050607215902","-4.2243115e-06","0.022","0.0194"
"1960-07-01","55.51","1.95","3.263333333333333","0.549673276798599","0.023","0.0441","0.052199999999999996","0.0382","0.025687681033582512","0.0019148322047716426","0.0","0.0368","0.0257","0.0009468085244600001","-0.00044859757","-0.023","-0.0238"
"1960-08-01","56.96","1.95","3.2666666666666666","0.541542197159699","0.023","0.042800000000000005","0.0508","0.039","0.02512979091556239","0.0019148322047716426","0.0","-0.0067","0.0117","0.00064733587018","-0.00077142974","0.0315","0.0263"
"1960-09-01","53.52","1.95","3.27","0.5843417106215741","0.0248","0.0425","0.0501","0.0387","0.02823779472720289","0.002064534048879023","0.0011268","0.0075","-0.0063","0.00173184831495","-0.0011943574","-0.0586","-0.0609"
"1960-10-01","53.39","1.95","3.27","0.5841202012543938","0.023","0.043","0.051100000000000007","0.0391","0.027792646304272337","0.0019148322047716426","0.0044944","-0.0028","0.0008","0.00101071864305","-0.0008968794","-0.0012","-0.0025"
"1960-11-01","55.54","1.95","3.27","0.5676300190884431","0.023700000000000002","0.0431","0.0508","0.0399","0.026070036860925367","0.0019730522516137996","0.0011204","-0.0066","-0.007","0.0006497256484699999","-0.00095527831","0.0459","0.0398"
"1960-12-01","58.11","1.95","3.27","0.5504229651398789","0.0225","0.0435","0.051","0.038","0.02274001562785402","0.0018732443816804189","0.0","0.0279","0.0104","0.0004407728883","-0.0013625136","0.0488","0.0465"
"1961-01-01","61.78","1.9466666666666665","3.21","0.5229867324899722","0.022400000000000003","0.0432","0.051","0.0404","0.02180299022693764","0.0018649266095124137","0.0","-0.0107","0.0148","0.0007280088864199999","-0.0013306273","0.0642","0.0631"
"1961-02-01","63.44","1.9433333333333334","3.15","0.5120227162880618","0.0242","0.042699999999999995","0.0507","0.0392","0.019421195244453092","0.0020146359242064166","0.0","0.02","0.021","0.0005388487996600001","-0.0012541776","0.0328","0.0286"
"1961-03-01","65.06","1.94","3.09","0.5466798693525264","0.0239","0.042199999999999994","0.050199999999999995","0.0397","0.02278599920715289","0.0019896859281555964","0.0","-0.0037","-0.0029","0.00041480791979","-0.0012149657","0.0293","0.027"
"1961-04-01","65.31","1.94","3.07","0.5450044938191568","0.0229","0.0425","0.0501","0.0391","0.02328506878563667","0.0019065147785161424","0.0","0.0115","-0.0116","0.0009741380146500001","-0.0015040745","0.0046","0.0039"
"1961-05-01","66.56","1.94","3.05","0.5309162934894935","0.0229","0.042699999999999995","0.0501","0.0397","0.022492766531802117","0.0019065147785161424","0.0","-0.0046","0.0049","0.00041086712892","-0.0014627354","0.0235","0.0188"
"1961-06-01","64.64","1.94","3.03","0.5408211006491607","0.0233","0.0433","0.050300000000000004","0.0404","0.02251497021573128","0.0019397840684693866","0.0011192","-0.0075","-0.008","0.0005423773431","-0.0011481273","-0.0267","-0.0287"
"1961-07-01","66.76","1.9466666666666665","3.0366666666666666","0.5244056310872308","0.022400000000000003","0.0441","0.0509","0.0404","0.025225008098456014","0.0018649266095124137","0.0044643","0.0035","0.004","0.0006255795092700001","-0.0015422544","0.0338","0.0331"
"1961-08-01","68.07","1.9533333333333334","3.0433333333333334","0.5137928160680056","0.0239","0.044500000000000005","0.051100000000000007","0.041","0.025460051222373808","0.0019896859281555964","-0.0011142","-0.0038","-0.0018","0.00039886953701000005","-0.0019986084","0.0248","0.0196"
"1961-09-01","66.73","1.96","3.05","0.5275167210963905","0.022799999999999997","0.044500000000000005","0.0512","0.0403","0.025548271140300696","0.0018981972830802655","0.0022272","0.0129","0.0144","0.0008114446722700001","-0.0022923683","-0.0187","-0.0205"
"1961-10-01","68.62","1.98","3.0966666666666667","0.5254858506648483","0.023","0.044199999999999996","0.0513","0.04","0.026401554334886272","0.0019148322047716426","0.0","0.0071","0.0127","0.00027105299128999993","-0.0020361304","0.0283","0.0269"
"1961-11-01","71.32","2.0","3.143333333333333","0.512610864745011","0.0248","0.043899999999999995","0.051100000000000007","0.0404","0.02610748660714431","0.002064534048879023","0.0","-0.002","0.0028","0.00036815624342999997","-0.0020734466","0.0451","0.0392"
